SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-8.M2-4.M3-4	20	25	6	1	5	2	99	10	23.0769230769	3.84615384615
M1-8.M2-4.M3-16	26	26	0	0	16	3	88	9	0.0	0.0
M1-8.M2-4.M3-10	26	22	0	4	9	5	95	7	0.0	15.3846153846
M1-8.M2-4.M3-1	21	25	5	1	8	3	96	9	19.2307692308	3.84615384615
M1-8.M2-4.M3-5	21	25	5	1	9	2	95	10	19.2307692308	3.84615384615
M1-8.M2-4.M3-14	26	25	0	1	17	6	87	6	0.0	3.84615384615
M1-8.M2-4.M3-12	25	25	1	1	11	3	93	9	3.84615384615	3.84615384615
M1-8.M2-4.M3-13	26	25	0	1	16	4	88	8	0.0	3.84615384615
M1-8.M2-4.M3-6	20	25	6	1	9	2	95	10	23.0769230769	3.84615384615
M1-8.M2-4.M3-2	23	25	3	1	6	2	98	10	11.5384615385	3.84615384615
M1-8.M2-4.M3-3	17	25	9	1	6	1	98	11	34.6153846154	3.84615384615
M1-8.M2-3.M3-8	15	26	0	2	23	0	92	10	0.0	7.14285714286
M1-8.M2-3.M3-9	15	27	0	1	20	1	95	9	0.0	3.57142857143
M1-8.M2-3.M3-18	15	27	0	1	27	3	88	7	0.0	3.57142857143
M1-8.M2-3.M3-15	15	28	0	0	27	3	88	7	0.0	0.0
M1-8.M2-3.M3-11	15	21	0	7	19	1	96	9	0.0	25.0
M1-8.M2-3.M3-7	15	22	0	6	22	1	93	9	0.0	21.4285714286
M1-8.M2-3.M3-17	15	25	0	3	26	3	89	7	0.0	10.7142857143
M1-8.M2-3.M3-4	14	26	1	2	11	1	104	9	6.66666666667	7.14285714286
M1-8.M2-3.M3-16	15	27	0	1	27	2	88	8	0.0	3.57142857143
M1-8.M2-3.M3-10	15	24	0	4	20	3	95	7	0.0	14.2857142857
M1-8.M2-3.M3-1	15	26	0	2	14	2	101	8	0.0	7.14285714286
M1-8.M2-3.M3-5	14	26	1	2	16	1	99	9	6.66666666667	7.14285714286
M1-8.M2-3.M3-14	15	27	0	1	28	4	87	6	0.0	3.57142857143
M1-8.M2-3.M3-12	15	26	0	2	21	2	94	8	0.0	7.14285714286
M1-8.M2-3.M3-13	15	26	0	2	27	3	88	7	0.0	7.14285714286
M1-8.M2-3.M3-6	14	26	1	2	15	1	100	9	6.66666666667	7.14285714286
M1-8.M2-3.M3-2	13	26	2	2	16	1	99	9	13.3333333333	7.14285714286
M1-8.M2-3.M3-3	12	26	3	2	11	0	104	10	20.0	7.14285714286
M1-9.M2-8.M3-8	23	28	0	3	1	0	0	11	0.0	9.67741935484
M1-9.M2-8.M3-9	23	31	0	0	0	1	1	10	0.0	0.0
M1-9.M2-8.M3-18	21	26	2	5	1	2	0	9	8.69565217391	16.1290322581
M1-9.M2-8.M3-15	21	25	2	6	1	3	0	8	8.69565217391	19.3548387097
M1-9.M2-8.M3-11	23	20	0	11	0	3	1	8	0.0	35.4838709677
M1-9.M2-8.M3-7	23	22	0	9	1	0	0	11	0.0	29.0322580645
M1-9.M2-8.M3-17	22	24	1	7	1	1	0	10	4.34782608696	22.5806451613
M1-9.M2-8.M3-4	21	29	2	2	0	1	1	10	8.69565217391	6.45161290323
M1-9.M2-8.M3-16	22	26	1	5	1	1	0	10	4.34782608696	16.1290322581
M1-9.M2-8.M3-10	23	22	0	9	1	3	0	8	0.0	29.0322580645
M1-9.M2-8.M3-1	22	29	1	2	1	3	0	8	4.34782608696	6.45161290323
M1-9.M2-8.M3-5	20	30	3	1	1	0	0	11	13.0434782609	3.22580645161
M1-9.M2-8.M3-14	22	25	1	6	1	2	0	9	4.34782608696	19.3548387097
M1-9.M2-8.M3-12	23	25	0	6	0	0	1	11	0.0	19.3548387097
M1-9.M2-8.M3-13	22	25	1	6	1	1	0	10	4.34782608696	19.3548387097
M1-9.M2-8.M3-6	20	29	3	2	1	0	0	11	13.0434782609	6.45161290323
M1-9.M2-8.M3-2	22	27	1	4	0	0	1	11	4.34782608696	12.9032258065
M1-9.M2-8.M3-3	16	27	7	4	1	1	0	10	30.4347826087	12.9032258065
M1-9.M2-7.M3-8	23	28	0	3	1	0	0	11	0.0	9.67741935484
M1-9.M2-7.M3-9	23	31	0	0	0	1	1	10	0.0	0.0
M1-9.M2-7.M3-18	21	26	2	5	1	2	0	9	8.69565217391	16.1290322581
M1-9.M2-7.M3-15	21	25	2	6	1	3	0	8	8.69565217391	19.3548387097
M1-9.M2-7.M3-11	23	20	0	11	0	3	1	8	0.0	35.4838709677
M1-9.M2-7.M3-7	23	22	0	9	1	0	0	11	0.0	29.0322580645
M1-9.M2-7.M3-17	22	24	1	7	1	1	0	10	4.34782608696	22.5806451613
M1-9.M2-7.M3-4	21	29	2	2	0	1	1	10	8.69565217391	6.45161290323
M1-9.M2-7.M3-16	22	26	1	5	1	1	0	10	4.34782608696	16.1290322581
M1-9.M2-7.M3-10	23	22	0	9	1	3	0	8	0.0	29.0322580645
M1-9.M2-7.M3-1	22	29	1	2	1	3	0	8	4.34782608696	6.45161290323
M1-9.M2-7.M3-5	20	30	3	1	1	0	0	11	13.0434782609	3.22580645161
M1-9.M2-7.M3-14	22	25	1	6	1	2	0	9	4.34782608696	19.3548387097
M1-9.M2-7.M3-12	23	25	0	6	0	0	1	11	0.0	19.3548387097
M1-9.M2-7.M3-13	22	25	1	6	1	1	0	10	4.34782608696	19.3548387097
M1-9.M2-7.M3-6	20	29	3	2	1	0	0	11	13.0434782609	6.45161290323
M1-9.M2-7.M3-2	22	27	1	4	0	0	1	11	4.34782608696	12.9032258065
M1-9.M2-7.M3-3	16	27	7	4	1	1	0	10	30.4347826087	12.9032258065
M1-9.M2-1.M3-8	20	28	0	5	4	0	0	9	0.0	15.1515151515
M1-9.M2-1.M3-9	20	31	0	2	3	1	1	8	0.0	6.06060606061
M1-9.M2-1.M3-18	18	25	2	8	4	3	0	6	10.0	24.2424242424
M1-9.M2-1.M3-15	18	26	2	7	4	2	0	7	10.0	21.2121212121
M1-9.M2-1.M3-11	20	22	0	11	3	1	1	8	0.0	33.3333333333
M1-9.M2-1.M3-7	20	22	0	11	4	0	0	9	0.0	33.3333333333
M1-9.M2-1.M3-17	19	23	1	10	4	2	0	7	5.0	30.303030303
M1-9.M2-1.M3-4	19	29	1	4	2	1	2	8	5.0	12.1212121212
M1-9.M2-1.M3-16	19	25	1	8	4	2	0	7	5.0	24.2424242424
M1-9.M2-1.M3-10	20	23	0	10	4	2	0	7	0.0	30.303030303
M1-9.M2-1.M3-1	19	30	1	3	4	2	0	7	5.0	9.09090909091
M1-9.M2-1.M3-5	17	30	3	3	4	0	0	9	15.0	9.09090909091
M1-9.M2-1.M3-14	19	24	1	9	4	3	0	6	5.0	27.2727272727
M1-9.M2-1.M3-12	20	24	0	9	3	1	1	8	0.0	27.2727272727
M1-9.M2-1.M3-13	19	24	1	9	4	2	0	7	5.0	27.2727272727
M1-9.M2-1.M3-6	17	29	3	4	4	0	0	9	15.0	12.1212121212
M1-9.M2-1.M3-2	19	27	1	6	3	0	1	9	5.0	18.1818181818
M1-9.M2-1.M3-3	14	28	6	5	3	0	1	9	30.0	15.1515151515
M1-9.M2-11.M3-8	23	26	0	1	1	2	0	13	0.0	3.7037037037
M1-9.M2-11.M3-9	22	26	1	1	1	6	0	9	4.34782608696	3.7037037037
M1-9.M2-11.M3-18	22	26	1	1	0	2	1	13	4.34782608696	3.7037037037
M1-9.M2-11.M3-15	22	25	1	2	0	3	1	12	4.34782608696	7.40740740741
M1-9.M2-11.M3-11	22	21	1	6	1	2	0	13	4.34782608696	22.2222222222
M1-9.M2-11.M3-7	23	22	0	5	1	0	0	15	0.0	18.5185185185
M1-9.M2-11.M3-17	23	24	0	3	0	1	1	14	0.0	11.1111111111
M1-9.M2-11.M3-4	20	25	3	2	1	5	0	10	13.0434782609	7.40740740741
M1-9.M2-11.M3-16	22	26	1	1	1	1	0	14	4.34782608696	3.7037037037
M1-9.M2-11.M3-10	23	22	0	5	1	3	0	12	0.0	18.5185185185
M1-9.M2-11.M3-1	22	25	1	2	1	7	0	8	4.34782608696	7.40740740741
M1-9.M2-11.M3-5	20	26	3	1	1	4	0	11	13.0434782609	3.7037037037
M1-9.M2-11.M3-14	23	25	0	2	0	2	1	13	0.0	7.40740740741
M1-9.M2-11.M3-12	22	24	1	3	1	1	0	14	4.34782608696	11.1111111111
M1-9.M2-11.M3-13	23	25	0	2	0	1	1	14	0.0	7.40740740741
M1-9.M2-11.M3-6	20	25	3	2	1	4	0	11	13.0434782609	7.40740740741
M1-9.M2-11.M3-2	21	24	2	3	1	3	0	12	8.69565217391	11.1111111111
M1-9.M2-11.M3-3	16	24	7	3	1	4	0	11	30.4347826087	11.1111111111
M1-9.M2-12.M3-8	22	25	0	1	2	3	0	13	0.0	3.84615384615
M1-9.M2-12.M3-9	21	25	1	1	2	7	0	9	4.54545454545	3.84615384615
M1-9.M2-12.M3-18	21	25	1	1	1	3	1	13	4.54545454545	3.84615384615
M1-9.M2-12.M3-15	21	25	1	1	1	3	1	13	4.54545454545	3.84615384615
M1-9.M2-12.M3-11	21	21	1	5	2	2	0	14	4.54545454545	19.2307692308
M1-9.M2-12.M3-7	22	22	0	4	2	0	0	16	0.0	15.3846153846
M1-9.M2-12.M3-17	22	24	0	2	1	1	1	15	0.0	7.69230769231
M1-9.M2-12.M3-4	19	25	3	1	2	5	0	11	13.6363636364	3.84615384615
M1-9.M2-12.M3-16	21	25	1	1	2	2	0	14	4.54545454545	3.84615384615
M1-9.M2-12.M3-10	22	22	0	4	2	3	0	13	0.0	15.3846153846
M1-9.M2-12.M3-1	22	24	0	2	1	8	1	8	0.0	7.69230769231
M1-9.M2-12.M3-5	19	25	3	1	2	5	0	11	13.6363636364	3.84615384615
M1-9.M2-12.M3-14	22	25	0	1	1	2	1	14	0.0	3.84615384615
M1-9.M2-12.M3-12	21	24	1	2	2	1	0	15	4.54545454545	7.69230769231
M1-9.M2-12.M3-13	22	25	0	1	1	1	1	15	0.0	3.84615384615
M1-9.M2-12.M3-6	19	25	3	1	2	4	0	12	13.6363636364	3.84615384615
M1-9.M2-12.M3-2	20	24	2	2	2	3	0	13	9.09090909091	7.69230769231
M1-9.M2-12.M3-3	16	24	6	2	1	4	1	12	27.2727272727	7.69230769231
M1-9.M2-2.M3-8	17	28	0	5	7	0	0	9	0.0	15.1515151515
M1-9.M2-2.M3-9	17	32	0	1	6	0	1	9	0.0	3.0303030303
M1-9.M2-2.M3-18	16	27	1	6	6	1	1	8	5.88235294118	18.1818181818
M1-9.M2-2.M3-15	16	26	1	7	6	2	1	7	5.88235294118	21.2121212121
M1-9.M2-2.M3-11	17	21	0	12	6	2	1	7	0.0	36.3636363636
M1-9.M2-2.M3-7	17	22	0	11	7	0	0	9	0.0	33.3333333333
M1-9.M2-2.M3-17	16	25	1	8	7	0	0	9	5.88235294118	24.2424242424
M1-9.M2-2.M3-4	16	29	1	4	5	1	2	8	5.88235294118	12.1212121212
M1-9.M2-2.M3-16	17	27	0	6	6	0	1	9	0.0	18.1818181818
M1-9.M2-2.M3-10	17	23	0	10	7	2	0	7	0.0	30.303030303
M1-9.M2-2.M3-1	16	30	1	3	7	2	0	7	5.88235294118	9.09090909091
M1-9.M2-2.M3-5	15	30	2	3	6	0	1	9	11.7647058824	9.09090909091
M1-9.M2-2.M3-14	16	26	1	7	7	1	0	8	5.88235294118	21.2121212121
M1-9.M2-2.M3-12	17	25	0	8	6	0	1	9	0.0	24.2424242424
M1-9.M2-2.M3-13	16	26	1	7	7	0	0	9	5.88235294118	21.2121212121
M1-9.M2-2.M3-6	16	29	1	4	5	0	2	9	5.88235294118	12.1212121212
M1-9.M2-2.M3-2	16	27	1	6	6	0	1	9	5.88235294118	18.1818181818
M1-9.M2-2.M3-3	11	28	6	5	6	0	1	9	35.2941176471	15.1515151515
M1-9.M2-5.M3-8	23	28	0	5	1	0	0	9	0.0	15.1515151515
M1-9.M2-5.M3-9	23	32	0	1	0	0	1	9	0.0	3.0303030303
M1-9.M2-5.M3-18	21	26	2	7	1	2	0	7	8.69565217391	21.2121212121
M1-9.M2-5.M3-15	21	25	2	8	1	3	0	6	8.69565217391	24.2424242424
M1-9.M2-5.M3-11	23	20	0	13	0	3	1	6	0.0	39.3939393939
M1-9.M2-5.M3-7	23	22	0	11	1	0	0	9	0.0	33.3333333333
M1-9.M2-5.M3-17	22	24	1	9	1	1	0	8	4.34782608696	27.2727272727
M1-9.M2-5.M3-4	21	29	2	4	0	1	1	8	8.69565217391	12.1212121212
M1-9.M2-5.M3-16	22	26	1	7	1	1	0	8	4.34782608696	21.2121212121
M1-9.M2-5.M3-10	23	22	0	11	1	3	0	6	0.0	33.3333333333
M1-9.M2-5.M3-1	22	31	1	2	1	1	0	8	4.34782608696	6.06060606061
M1-9.M2-5.M3-5	20	30	3	3	1	0	0	9	13.0434782609	9.09090909091
M1-9.M2-5.M3-14	22	25	1	8	1	2	0	7	4.34782608696	24.2424242424
M1-9.M2-5.M3-12	23	25	0	8	0	0	1	9	0.0	24.2424242424
M1-9.M2-5.M3-13	22	25	1	8	1	1	0	8	4.34782608696	24.2424242424
M1-9.M2-5.M3-6	20	29	3	4	1	0	0	9	13.0434782609	12.1212121212
M1-9.M2-5.M3-2	22	27	1	6	0	0	1	9	4.34782608696	18.1818181818
M1-9.M2-5.M3-3	16	28	7	5	1	0	0	9	30.4347826087	15.1515151515
M1-9.M2-9.M3-8	24	28	0	3	0	0	0	11	0.0	9.67741935484
M1-9.M2-9.M3-9	23	30	1	1	0	2	0	9	4.16666666667	3.22580645161
M1-9.M2-9.M3-18	22	26	2	5	0	2	0	9	8.33333333333	16.1290322581
M1-9.M2-9.M3-15	22	25	2	6	0	3	0	8	8.33333333333	19.3548387097
M1-9.M2-9.M3-11	23	21	1	10	0	2	0	9	4.16666666667	32.2580645161
M1-9.M2-9.M3-7	24	22	0	9	0	0	0	11	0.0	29.0322580645
M1-9.M2-9.M3-17	23	24	1	7	0	1	0	10	4.16666666667	22.5806451613
M1-9.M2-9.M3-4	21	29	3	2	0	1	0	10	12.5	6.45161290323
M1-9.M2-9.M3-16	23	26	1	5	0	1	0	10	4.16666666667	16.1290322581
M1-9.M2-9.M3-10	24	22	0	9	0	3	0	8	0.0	29.0322580645
M1-9.M2-9.M3-1	23	29	1	2	0	3	0	8	4.16666666667	6.45161290323
M1-9.M2-9.M3-5	21	30	3	1	0	0	0	11	12.5	3.22580645161
M1-9.M2-9.M3-14	23	25	1	6	0	2	0	9	4.16666666667	19.3548387097
M1-9.M2-9.M3-12	23	24	1	7	0	1	0	10	4.16666666667	22.5806451613
M1-9.M2-9.M3-13	23	25	1	6	0	1	0	10	4.16666666667	19.3548387097
M1-9.M2-9.M3-6	21	29	3	2	0	0	0	11	12.5	6.45161290323
M1-9.M2-9.M3-2	22	27	2	4	0	0	0	11	8.33333333333	12.9032258065
M1-9.M2-9.M3-3	17	27	7	4	0	1	0	10	29.1666666667	12.9032258065
M1-9.M2-6.M3-8	23	28	0	3	1	0	0	11	0.0	9.67741935484
M1-9.M2-6.M3-9	23	31	0	0	0	1	1	10	0.0	0.0
M1-9.M2-6.M3-18	21	26	2	5	1	2	0	9	8.69565217391	16.1290322581
M1-9.M2-6.M3-15	21	25	2	6	1	3	0	8	8.69565217391	19.3548387097
M1-9.M2-6.M3-11	23	20	0	11	0	3	1	8	0.0	35.4838709677
M1-9.M2-6.M3-7	23	22	0	9	1	0	0	11	0.0	29.0322580645
M1-9.M2-6.M3-17	22	24	1	7	1	1	0	10	4.34782608696	22.5806451613
M1-9.M2-6.M3-4	21	29	2	2	0	1	1	10	8.69565217391	6.45161290323
M1-9.M2-6.M3-16	22	26	1	5	1	1	0	10	4.34782608696	16.1290322581
M1-9.M2-6.M3-10	23	22	0	9	1	3	0	8	0.0	29.0322580645
M1-9.M2-6.M3-1	22	29	1	2	1	3	0	8	4.34782608696	6.45161290323
M1-9.M2-6.M3-5	20	30	3	1	1	0	0	11	13.0434782609	3.22580645161
M1-9.M2-6.M3-14	22	25	1	6	1	2	0	9	4.34782608696	19.3548387097
M1-9.M2-6.M3-12	23	25	0	6	0	0	1	11	0.0	19.3548387097
M1-9.M2-6.M3-13	22	25	1	6	1	1	0	10	4.34782608696	19.3548387097
M1-9.M2-6.M3-6	20	29	3	2	1	0	0	11	13.0434782609	6.45161290323
M1-9.M2-6.M3-2	22	27	1	4	0	0	1	11	4.34782608696	12.9032258065
M1-9.M2-6.M3-3	16	27	7	4	1	1	0	10	30.4347826087	12.9032258065
M1-9.M2-10.M3-8	23	28	0	3	1	0	0	11	0.0	9.67741935484
M1-9.M2-10.M3-9	22	29	1	2	1	3	0	8	4.34782608696	6.45161290323
M1-9.M2-10.M3-18	22	26	1	5	0	2	1	9	4.34782608696	16.1290322581
M1-9.M2-10.M3-15	22	25	1	6	0	3	1	8	4.34782608696	19.3548387097
M1-9.M2-10.M3-11	22	21	1	10	1	2	0	9	4.34782608696	32.2580645161
M1-9.M2-10.M3-7	23	22	0	9	1	0	0	11	0.0	29.0322580645
M1-9.M2-10.M3-17	23	24	0	7	0	1	1	10	0.0	22.5806451613
M1-9.M2-10.M3-4	20	28	3	3	1	2	0	9	13.0434782609	9.67741935484
M1-9.M2-10.M3-16	22	26	1	5	1	1	0	10	4.34782608696	16.1290322581
M1-9.M2-10.M3-10	23	22	0	9	1	3	0	8	0.0	29.0322580645
M1-9.M2-10.M3-1	22	29	1	2	1	3	0	8	4.34782608696	6.45161290323
M1-9.M2-10.M3-5	20	29	3	2	1	1	0	10	13.0434782609	6.45161290323
M1-9.M2-10.M3-14	23	26	0	5	0	1	1	10	0.0	16.1290322581
M1-9.M2-10.M3-12	22	24	1	7	1	1	0	10	4.34782608696	22.5806451613
M1-9.M2-10.M3-13	23	25	0	6	0	1	1	10	0.0	19.3548387097
M1-9.M2-10.M3-6	20	28	3	3	1	1	0	10	13.0434782609	9.67741935484
M1-9.M2-10.M3-2	21	27	2	4	1	0	0	11	8.69565217391	12.9032258065
M1-9.M2-10.M3-3	16	27	7	4	1	1	0	10	30.4347826087	12.9032258065
M1-9.M2-4.M3-8	20	28	0	3	4	0	0	11	0.0	9.67741935484
M1-9.M2-4.M3-9	20	31	0	0	3	1	1	10	0.0	0.0
M1-9.M2-4.M3-18	18	26	2	5	4	2	0	9	10.0	16.1290322581
M1-9.M2-4.M3-15	18	25	2	6	4	3	0	8	10.0	19.3548387097
M1-9.M2-4.M3-11	20	20	0	11	3	3	1	8	0.0	35.4838709677
M1-9.M2-4.M3-7	20	22	0	9	4	0	0	11	0.0	29.0322580645
M1-9.M2-4.M3-17	19	24	1	7	4	1	0	10	5.0	22.5806451613
M1-9.M2-4.M3-4	18	29	2	2	3	1	1	10	10.0	6.45161290323
M1-9.M2-4.M3-16	19	26	1	5	4	1	0	10	5.0	16.1290322581
M1-9.M2-4.M3-10	20	22	0	9	4	3	0	8	0.0	29.0322580645
M1-9.M2-4.M3-1	20	29	0	2	3	3	1	8	0.0	6.45161290323
M1-9.M2-4.M3-5	18	30	2	1	3	0	1	11	10.0	3.22580645161
M1-9.M2-4.M3-14	19	25	1	6	4	2	0	9	5.0	19.3548387097
M1-9.M2-4.M3-12	20	25	0	6	3	0	1	11	0.0	19.3548387097
M1-9.M2-4.M3-13	19	25	1	6	4	1	0	10	5.0	19.3548387097
M1-9.M2-4.M3-6	17	29	3	2	4	0	0	11	15.0	6.45161290323
M1-9.M2-4.M3-2	19	27	1	4	3	0	1	11	5.0	12.9032258065
M1-9.M2-4.M3-3	15	27	5	4	2	1	2	10	25.0	12.9032258065
M1-9.M2-3.M3-8	13	28	0	3	11	0	0	11	0.0	9.67741935484
M1-9.M2-3.M3-9	13	31	0	0	10	1	1	10	0.0	0.0
M1-9.M2-3.M3-18	11	26	2	5	11	2	0	9	15.3846153846	16.1290322581
M1-9.M2-3.M3-15	11	25	2	6	11	3	0	8	15.3846153846	19.3548387097
M1-9.M2-3.M3-11	13	20	0	11	10	3	1	8	0.0	35.4838709677
M1-9.M2-3.M3-7	13	22	0	9	11	0	0	11	0.0	29.0322580645
M1-9.M2-3.M3-17	12	24	1	7	11	1	0	10	7.69230769231	22.5806451613
M1-9.M2-3.M3-4	13	29	0	2	8	1	3	10	0.0	6.45161290323
M1-9.M2-3.M3-16	12	26	1	5	11	1	0	10	7.69230769231	16.1290322581
M1-9.M2-3.M3-10	13	22	0	9	11	3	0	8	0.0	29.0322580645
M1-9.M2-3.M3-1	13	29	0	2	10	3	1	8	0.0	6.45161290323
M1-9.M2-3.M3-5	12	30	1	1	9	0	2	11	7.69230769231	3.22580645161
M1-9.M2-3.M3-14	12	25	1	6	11	2	0	9	7.69230769231	19.3548387097
M1-9.M2-3.M3-12	13	25	0	6	10	0	1	11	0.0	19.3548387097
M1-9.M2-3.M3-13	12	25	1	6	11	1	0	10	7.69230769231	19.3548387097
M1-9.M2-3.M3-6	11	29	2	2	10	0	1	11	15.3846153846	6.45161290323
M1-9.M2-3.M3-2	12	27	1	4	10	0	1	11	7.69230769231	12.9032258065
M1-9.M2-3.M3-3	11	27	2	4	6	1	5	10	15.3846153846	12.9032258065
M1-1.M2-8.M3-8	28	30	0	3	0	0	7	6	0.0	9.09090909091
M1-1.M2-8.M3-9	28	32	0	1	0	1	7	5	0.0	3.0303030303
M1-1.M2-8.M3-18	26	28	2	5	1	2	6	4	7.14285714286	15.1515151515
M1-1.M2-8.M3-15	26	27	2	6	1	2	6	4	7.14285714286	18.1818181818
M1-1.M2-8.M3-11	28	21	0	12	0	1	7	5	0.0	36.3636363636
M1-1.M2-8.M3-7	28	22	0	11	1	0	6	6	0.0	33.3333333333
M1-1.M2-8.M3-17	27	23	1	10	1	1	6	5	3.57142857143	30.303030303
M1-1.M2-8.M3-4	24	31	4	2	0	0	7	6	14.2857142857	6.06060606061
M1-1.M2-8.M3-16	27	26	1	7	1	1	6	5	3.57142857143	21.2121212121
M1-1.M2-8.M3-10	28	23	0	10	0	1	7	5	0.0	30.303030303
M1-1.M2-8.M3-1	26	31	2	2	0	2	7	4	7.14285714286	6.06060606061
M1-1.M2-8.M3-5	26	32	2	1	1	0	6	6	7.14285714286	3.0303030303
M1-1.M2-8.M3-14	27	25	1	8	1	2	6	4	3.57142857143	24.2424242424
M1-1.M2-8.M3-12	28	24	0	9	1	0	6	6	0.0	27.2727272727
M1-1.M2-8.M3-13	27	24	1	9	1	1	6	5	3.57142857143	27.2727272727
M1-1.M2-8.M3-6	24	31	4	2	0	0	7	6	14.2857142857	6.06060606061
M1-1.M2-8.M3-2	25	30	3	3	0	1	7	5	10.7142857143	9.09090909091
M1-1.M2-8.M3-3	21	29	7	4	0	1	7	5	25.0	12.1212121212
M1-1.M2-7.M3-8	28	30	0	2	0	0	7	7	0.0	6.25
M1-1.M2-7.M3-9	28	32	0	0	0	1	7	6	0.0	0.0
M1-1.M2-7.M3-18	26	27	2	5	1	3	6	4	7.14285714286	15.625
M1-1.M2-7.M3-15	26	26	2	6	1	3	6	4	7.14285714286	18.75
M1-1.M2-7.M3-11	28	21	0	11	0	1	7	6	0.0	34.375
M1-1.M2-7.M3-7	28	22	0	10	1	0	6	7	0.0	31.25
M1-1.M2-7.M3-17	27	23	1	9	1	1	6	6	3.57142857143	28.125
M1-1.M2-7.M3-4	24	31	4	1	0	0	7	7	14.2857142857	3.125
M1-1.M2-7.M3-16	27	26	1	6	1	1	6	6	3.57142857143	18.75
M1-1.M2-7.M3-10	28	22	0	10	0	2	7	5	0.0	31.25
M1-1.M2-7.M3-1	26	31	2	1	0	2	7	5	7.14285714286	3.125
M1-1.M2-7.M3-5	26	32	2	0	1	0	6	7	7.14285714286	0.0
M1-1.M2-7.M3-14	27	25	1	7	1	2	6	5	3.57142857143	21.875
M1-1.M2-7.M3-12	28	24	0	8	1	0	6	7	0.0	25.0
M1-1.M2-7.M3-13	27	24	1	8	1	1	6	6	3.57142857143	25.0
M1-1.M2-7.M3-6	24	31	4	1	0	0	7	7	14.2857142857	3.125
M1-1.M2-7.M3-2	25	29	3	3	0	2	7	5	10.7142857143	9.375
M1-1.M2-7.M3-3	21	29	7	3	0	1	7	6	25.0	9.375
M1-1.M2-1.M3-8	20	29	0	3	8	1	7	6	0.0	9.375
M1-1.M2-1.M3-9	20	32	0	0	8	1	7	6	0.0	0.0
M1-1.M2-1.M3-18	18	26	2	6	9	4	6	3	10.0	18.75
M1-1.M2-1.M3-15	18	25	2	7	9	4	6	3	10.0	21.875
M1-1.M2-1.M3-11	20	21	0	11	8	1	7	6	0.0	34.375
M1-1.M2-1.M3-7	20	22	0	10	9	0	6	7	0.0	31.25
M1-1.M2-1.M3-17	19	23	1	9	9	1	6	6	5.0	28.125
M1-1.M2-1.M3-4	20	30	0	2	4	1	11	6	0.0	6.25
M1-1.M2-1.M3-16	19	25	1	7	9	2	6	5	5.0	21.875
M1-1.M2-1.M3-10	20	22	0	10	8	2	7	5	0.0	31.25
M1-1.M2-1.M3-1	19	31	1	1	7	2	8	5	5.0	3.125
M1-1.M2-1.M3-5	18	31	2	1	9	1	6	6	10.0	3.125
M1-1.M2-1.M3-14	19	25	1	7	9	2	6	5	5.0	21.875
M1-1.M2-1.M3-12	20	24	0	8	9	0	6	7	0.0	25.0
M1-1.M2-1.M3-13	19	24	1	8	9	1	6	6	5.0	25.0
M1-1.M2-1.M3-6	17	30	3	2	7	1	8	6	15.0	6.25
M1-1.M2-1.M3-2	19	28	1	4	6	3	9	4	5.0	12.5
M1-1.M2-1.M3-3	15	29	5	3	6	1	9	6	25.0	9.375
M1-1.M2-11.M3-8	27	27	1	1	1	3	6	8	3.57142857143	3.57142857143
M1-1.M2-11.M3-9	27	27	1	1	1	6	6	5	3.57142857143	3.57142857143
M1-1.M2-11.M3-18	27	27	1	1	0	3	7	8	3.57142857143	3.57142857143
M1-1.M2-11.M3-15	27	26	1	2	0	3	7	8	3.57142857143	7.14285714286
M1-1.M2-11.M3-11	27	22	1	6	1	0	6	11	3.57142857143	21.4285714286
M1-1.M2-11.M3-7	28	22	0	6	1	0	6	11	0.0	21.4285714286
M1-1.M2-11.M3-17	28	24	0	4	0	0	7	11	0.0	14.2857142857
M1-1.M2-11.M3-4	23	26	5	2	1	5	6	6	17.8571428571	7.14285714286
M1-1.M2-11.M3-16	27	26	1	2	1	1	6	10	3.57142857143	7.14285714286
M1-1.M2-11.M3-10	27	23	1	5	1	1	6	10	3.57142857143	17.8571428571
M1-1.M2-11.M3-1	25	26	3	2	1	7	6	4	10.7142857143	7.14285714286
M1-1.M2-11.M3-5	26	27	2	1	1	5	6	6	7.14285714286	3.57142857143
M1-1.M2-11.M3-14	28	26	0	2	0	1	7	10	0.0	7.14285714286
M1-1.M2-11.M3-12	28	24	0	4	1	0	6	11	0.0	14.2857142857
M1-1.M2-11.M3-13	28	25	0	3	0	0	7	11	0.0	10.7142857143
M1-1.M2-11.M3-6	23	26	5	2	1	5	6	6	17.8571428571	7.14285714286
M1-1.M2-11.M3-2	24	25	4	3	1	6	6	5	14.2857142857	10.7142857143
M1-1.M2-11.M3-3	20	25	8	3	1	5	6	6	28.5714285714	10.7142857143
M1-1.M2-12.M3-8	26	27	1	1	2	3	6	8	3.7037037037	3.57142857143
M1-1.M2-12.M3-9	26	27	1	1	2	6	6	5	3.7037037037	3.57142857143
M1-1.M2-12.M3-18	26	27	1	1	1	3	7	8	3.7037037037	3.57142857143
M1-1.M2-12.M3-15	26	27	1	1	1	2	7	9	3.7037037037	3.57142857143
M1-1.M2-12.M3-11	26	22	1	6	2	0	6	11	3.7037037037	21.4285714286
