SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-9.M2-1.M3-12	2391	1507	38	1	51	0	43	13	1.5644298065	0.0663129973475
M1-9.M2-1.M3-13	2403	1507	26	1	52	0	42	13	1.07039934129	0.0663129973475
M1-9.M2-1.M3-4	2378	1508	51	0	53	0	41	13	2.09962947715	0.0
M1-9.M2-1.M3-8	2397	1508	32	0	52	0	42	13	1.3174145739	0.0
M1-9.M2-1.M3-9	2397	1508	32	0	51	0	43	13	1.3174145739	0.0
M1-9.M2-1.M3-1	2377	1507	52	1	46	0	48	13	2.14079868259	0.0663129973475
M1-9.M2-1.M3-6	2359	1508	70	0	51	0	43	13	2.8818443804	0.0
M1-9.M2-1.M3-14	2398	1508	31	0	53	0	41	13	1.27624536846	0.0
M1-9.M2-1.M3-16	2403	1507	26	1	51	0	43	13	1.07039934129	0.0663129973475
M1-9.M2-1.M3-2	2376	1508	53	0	47	0	47	13	2.18196788802	0.0
M1-9.M2-1.M3-18	2395	1508	34	0	53	0	41	13	1.39975298477	0.0
M1-9.M2-1.M3-3	2382	1507	47	1	48	0	46	13	1.93495265541	0.0663129973475
M1-9.M2-1.M3-7	2400	1508	29	0	52	0	42	13	1.1939069576	0.0
M1-9.M2-1.M3-10	2401	1507	28	1	52	0	42	13	1.15273775216	0.0663129973475
M1-9.M2-1.M3-5	2374	1508	55	0	48	0	46	13	2.26430629889	0.0
M1-9.M2-5.M3-17	2445	1508	33	0	4	0	41	13	1.33171912833	0.0
M1-9.M2-5.M3-15	2438	1507	40	1	4	0	41	13	1.61420500404	0.0663129973475
M1-9.M2-5.M3-11	2442	1508	36	0	4	0	41	13	1.45278450363	0.0
M1-9.M2-5.M3-12	2438	1507	40	1	4	0	41	13	1.61420500404	0.0663129973475
M1-9.M2-5.M3-13	2451	1507	27	1	4	0	41	13	1.08958837772	0.0663129973475
M1-9.M2-5.M3-4	2428	1508	50	0	3	0	42	13	2.01775625504	0.0
M1-9.M2-5.M3-8	2445	1508	33	0	4	0	41	13	1.33171912833	0.0
M1-9.M2-5.M3-9	2444	1508	34	0	4	0	41	13	1.37207425343	0.0
M1-9.M2-5.M3-1	2420	1507	58	1	3	0	42	13	2.34059725585	0.0663129973475
M1-9.M2-5.M3-6	2406	1508	72	0	4	0	41	13	2.90556900726	0.0
M1-9.M2-5.M3-14	2447	1508	31	0	4	0	41	13	1.25100887813	0.0
M1-9.M2-5.M3-16	2449	1507	29	1	5	0	40	13	1.17029862793	0.0663129973475
M1-9.M2-5.M3-2	2420	1508	58	0	3	0	42	13	2.34059725585	0.0
M1-9.M2-5.M3-18	2444	1508	34	0	4	0	41	13	1.37207425343	0.0
M1-9.M2-5.M3-3	2426	1507	52	1	4	0	41	13	2.09846650525	0.0663129973475
M1-9.M2-5.M3-7	2447	1508	31	0	5	0	40	13	1.25100887813	0.0
M1-9.M2-5.M3-10	2448	1507	30	1	5	0	40	13	1.21065375303	0.0663129973475
M1-9.M2-5.M3-5	2420	1508	58	0	2	0	43	13	2.34059725585	0.0
M1-7.M2-8.M3-17	2461	1509	28	1	18	0	4714	16	1.12494977903	0.0662251655629
M1-7.M2-8.M3-15	2458	1508	31	2	15	0	4717	16	1.24548011249	0.132450331126
M1-7.M2-8.M3-11	2460	1509	29	1	14	0	4718	16	1.16512655685	0.0662251655629
M1-7.M2-8.M3-12	2455	1509	34	1	16	0	4716	16	1.36601044596	0.0662251655629
M1-7.M2-8.M3-13	2466	1507	23	3	18	0	4714	16	0.924065889916	0.198675496689
M1-7.M2-8.M3-4	2435	1508	54	2	20	0	4712	16	2.16954600241	0.132450331126
M1-7.M2-8.M3-8	2461	1508	28	2	17	0	4715	16	1.12494977903	0.132450331126
M1-7.M2-8.M3-9	2462	1509	27	1	15	0	4717	16	1.08477300121	0.0662251655629
M1-7.M2-8.M3-1	2429	1508	60	2	17	0	4715	16	2.41060666935	0.132450331126
M1-7.M2-8.M3-6	2418	1508	71	2	17	0	4715	16	2.85255122539	0.132450331126
M1-7.M2-8.M3-14	2463	1509	26	1	18	0	4714	16	1.04459622338	0.0662251655629
M1-7.M2-8.M3-16	2465	1508	24	2	19	0	4713	16	0.964242667738	0.132450331126
M1-7.M2-8.M3-2	2429	1508	60	2	17	0	4715	16	2.41060666935	0.132450331126
M1-7.M2-8.M3-18	2461	1510	28	0	17	0	4715	16	1.12494977903	0.0
M1-7.M2-8.M3-3	2439	1507	50	3	16	0	4716	16	2.00883889112	0.198675496689
M1-7.M2-8.M3-7	2463	1509	26	1	18	1	4714	15	1.04459622338	0.0662251655629
M1-7.M2-8.M3-10	2460	1508	29	2	20	0	4712	16	1.16512655685	0.132450331126
M1-7.M2-8.M3-5	2428	1508	61	2	15	0	4717	16	2.45078344717	0.132450331126
M1-7.M2-9.M3-17	2475	1509	32	0	4	0	4710	17	1.27642600718	0.0
M1-7.M2-9.M3-15	2468	1508	39	1	5	0	4709	17	1.55564419625	0.0662690523526
M1-7.M2-9.M3-11	2470	1508	37	1	4	1	4710	16	1.4758675708	0.0662690523526
M1-7.M2-9.M3-12	2467	1508	40	1	4	1	4710	16	1.59553250897	0.0662690523526
M1-7.M2-9.M3-13	2480	1507	27	2	4	0	4710	17	1.07698444356	0.132538104705
M1-7.M2-9.M3-4	2450	1508	57	1	5	0	4709	17	2.27363382529	0.0662690523526
M1-7.M2-9.M3-8	2472	1508	35	1	6	0	4708	17	1.39609094535	0.0662690523526
M1-7.M2-9.M3-9	2473	1509	34	0	4	0	4710	17	1.35620263263	0.0
M1-7.M2-9.M3-1	2442	1507	65	2	4	1	4710	16	2.59274032708	0.132538104705
M1-7.M2-9.M3-6	2430	1508	77	1	5	0	4709	17	3.07140007978	0.0662690523526
M1-7.M2-9.M3-14	2477	1509	30	0	4	0	4710	17	1.19664938173	0.0
M1-7.M2-9.M3-16	2479	1508	28	1	5	0	4709	17	1.11687275628	0.0662690523526
M1-7.M2-9.M3-2	2443	1508	64	1	3	0	4711	17	2.55285201436	0.0662690523526
M1-7.M2-9.M3-18	2474	1509	33	0	4	1	4710	16	1.3163143199	0.0
M1-7.M2-9.M3-3	2451	1507	56	2	4	0	4710	17	2.23374551256	0.132538104705
M1-7.M2-9.M3-7	2476	1508	31	1	5	2	4709	15	1.23653769446	0.0662690523526
M1-7.M2-9.M3-10	2476	1507	31	2	4	1	4710	16	1.23653769446	0.132538104705
M1-7.M2-9.M3-5	2440	1508	67	1	3	0	4711	17	2.67251695253	0.0662690523526
M1-7.M2-12.M3-17	2470	1508	30	1	9	1	4712	16	1.2	0.0662690523526
M1-7.M2-12.M3-15	2466	1508	34	1	7	0	4714	17	1.36	0.0662690523526
M1-7.M2-12.M3-11	2468	1508	32	1	6	1	4715	16	1.28	0.0662690523526
M1-7.M2-12.M3-12	2465	1509	35	0	6	0	4715	17	1.4	0.0
M1-7.M2-12.M3-13	2476	1507	24	2	8	0	4713	17	0.96	0.132538104705
M1-7.M2-12.M3-4	2446	1507	54	2	9	1	4712	16	2.16	0.132538104705
M1-7.M2-12.M3-8	2470	1507	30	2	8	1	4713	16	1.2	0.132538104705
M1-7.M2-12.M3-9	2470	1508	30	1	7	1	4714	16	1.2	0.0662690523526
M1-7.M2-12.M3-1	2438	1508	62	1	8	0	4713	17	2.48	0.0662690523526
M1-7.M2-12.M3-6	2427	1507	73	2	8	1	4713	16	2.92	0.132538104705
M1-7.M2-12.M3-14	2474	1508	26	1	7	1	4714	16	1.04	0.0662690523526
M1-7.M2-12.M3-16	2474	1508	26	1	10	0	4711	17	1.04	0.0662690523526
M1-7.M2-12.M3-2	2439	1507	61	2	7	1	4714	16	2.44	0.132538104705
M1-7.M2-12.M3-18	2472	1509	28	0	6	1	4715	16	1.12	0.0
M1-7.M2-12.M3-3	2447	1507	53	2	8	0	4713	17	2.12	0.132538104705
M1-7.M2-12.M3-7	2472	1508	28	1	9	2	4712	15	1.12	0.0662690523526
M1-7.M2-12.M3-10	2470	1508	30	1	10	0	4711	17	1.2	0.0662690523526
M1-7.M2-12.M3-5	2437	1507	63	2	6	1	4715	16	2.52	0.132538104705
M1-7.M2-3.M3-17	2376	1508	28	1	103	1	4714	16	1.16472545757	0.0662690523526
M1-7.M2-3.M3-15	2371	1507	33	2	102	1	4715	16	1.37271214642	0.132538104705
M1-7.M2-3.M3-11	2372	1509	32	0	102	0	4715	17	1.33111480865	0.0
M1-7.M2-3.M3-12	2369	1508	35	1	102	1	4715	16	1.45590682196	0.0662690523526
M1-7.M2-3.M3-13	2380	1507	24	2	104	0	4713	17	0.998336106489	0.132538104705
M1-7.M2-3.M3-4	2359	1508	45	1	96	0	4721	17	1.87188019967	0.0662690523526
M1-7.M2-3.M3-8	2376	1508	28	1	102	0	4715	17	1.16472545757	0.0662690523526
M1-7.M2-3.M3-9	2377	1508	27	1	100	1	4717	16	1.1231281198	0.0662690523526
M1-7.M2-3.M3-1	2352	1508	52	1	94	0	4723	17	2.16306156406	0.0662690523526
M1-7.M2-3.M3-6	2347	1508	57	1	88	0	4729	17	2.37104825291	0.0662690523526
M1-7.M2-3.M3-14	2376	1508	28	1	105	1	4712	16	1.16472545757	0.0662690523526
M1-7.M2-3.M3-16	2379	1507	25	2	105	1	4712	16	1.03993344426	0.132538104705
M1-7.M2-3.M3-2	2350	1508	54	1	96	0	4721	17	2.2462562396	0.0662690523526
M1-7.M2-3.M3-18	2374	1509	30	0	104	1	4713	16	1.24792013311	0.0
M1-7.M2-3.M3-3	2362	1507	42	2	93	0	4724	17	1.74708818636	0.132538104705
M1-7.M2-3.M3-7	2378	1509	26	0	103	1	4714	16	1.08153078203	0.0
M1-7.M2-3.M3-10	2378	1508	26	1	102	0	4715	17	1.08153078203	0.0662690523526
M1-7.M2-3.M3-5	2351	1508	53	1	92	0	4725	17	2.20465890183	0.0662690523526
M1-7.M2-4.M3-17	2439	1507	29	0	40	2	4713	17	1.17504051864	0.0
M1-7.M2-4.M3-15	2434	1507	34	0	39	1	4714	18	1.37763371151	0.0
M1-7.M2-4.M3-11	2437	1507	31	0	37	2	4716	17	1.25607779579	0.0
M1-7.M2-4.M3-12	2431	1507	37	0	40	2	4713	17	1.49918962723	0.0
M1-7.M2-4.M3-13	2444	1507	24	0	40	0	4713	19	0.97244732577	0.0
M1-7.M2-4.M3-4	2416	1507	52	0	39	1	4714	18	2.10696920583	0.0
M1-7.M2-4.M3-8	2438	1507	30	0	40	1	4713	18	1.21555915721	0.0
M1-7.M2-4.M3-9	2439	1507	29	0	38	2	4715	17	1.17504051864	0.0
M1-7.M2-4.M3-1	2413	1507	55	0	33	1	4720	18	2.22852512156	0.0
M1-7.M2-4.M3-6	2399	1507	69	0	36	1	4717	18	2.79578606159	0.0
M1-7.M2-4.M3-14	2441	1507	27	0	40	2	4713	17	1.09400324149	0.0
M1-7.M2-4.M3-16	2442	1507	26	0	42	1	4711	18	1.05348460292	0.0
M1-7.M2-4.M3-2	2413	1507	55	0	33	1	4720	18	2.22852512156	0.0
M1-7.M2-4.M3-18	2438	1507	30	0	40	3	4713	16	1.21555915721	0.0
M1-7.M2-4.M3-3	2418	1507	50	0	37	0	4716	19	2.02593192869	0.0
M1-7.M2-4.M3-7	2440	1507	28	0	41	3	4712	16	1.13452188006	0.0
M1-7.M2-4.M3-10	2440	1507	28	0	40	1	4713	18	1.13452188006	0.0
M1-7.M2-4.M3-5	2414	1507	54	0	29	1	4724	18	2.18800648298	0.0
M1-7.M2-10.M3-17	2470	1508	29	0	9	1	4713	17	1.16046418567	0.0
M1-7.M2-10.M3-15	2465	1507	34	1	8	1	4714	17	1.36054421769	0.0663129973475
M1-7.M2-10.M3-11	2467	1508	32	0	7	1	4715	17	1.28051220488	0.0
M1-7.M2-10.M3-12	2463	1507	36	1	8	2	4714	16	1.44057623049	0.0663129973475
M1-7.M2-10.M3-13	2475	1507	24	1	9	0	4713	18	0.960384153661	0.0663129973475
M1-7.M2-10.M3-4	2445	1508	54	0	10	0	4712	18	2.16086434574	0.0
M1-7.M2-10.M3-8	2468	1508	31	0	10	0	4712	18	1.24049619848	0.0
M1-7.M2-10.M3-9	2470	1508	29	0	7	1	4715	17	1.16046418567	0.0
M1-7.M2-10.M3-1	2438	1507	61	1	8	1	4714	17	2.44097639056	0.0663129973475
M1-7.M2-10.M3-6	2426	1508	73	0	9	0	4713	18	2.92116846739	0.0
M1-7.M2-10.M3-14	2474	1508	25	0	7	1	4715	17	1.00040016006	0.0
M1-7.M2-10.M3-16	2474	1507	25	1	10	1	4712	17	1.00040016006	0.0663129973475
M1-7.M2-10.M3-2	2439	1508	60	0	7	0	4715	18	2.40096038415	0.0
M1-7.M2-10.M3-18	2470	1508	29	0	8	2	4714	16	1.16046418567	0.0
M1-7.M2-10.M3-3	2447	1507	52	1	8	0	4714	18	2.08083233293	0.0663129973475
M1-7.M2-10.M3-7	2471	1508	28	0	10	2	4712	16	1.12044817927	0.0
M1-7.M2-10.M3-10	2470	1507	29	1	10	1	4712	17	1.16046418567	0.0663129973475
M1-7.M2-10.M3-5	2437	1508	62	0	6	0	4716	18	2.48099239696	0.0
M1-7.M2-6.M3-17	2465	1506	30	1	14	3	4712	16	1.20240480962	0.0663570006636
M1-7.M2-6.M3-15	2461	1506	34	1	12	2	4714	17	1.3627254509	0.0663570006636
M1-7.M2-6.M3-11	2463	1507	32	0	11	2	4715	17	1.28256513026	0.0
M1-7.M2-6.M3-12	2459	1507	36	0	12	2	4714	17	1.44288577154	0.0
M1-7.M2-6.M3-13	2470	1506	25	1	14	1	4712	18	1.00200400802	0.0663570006636
M1-7.M2-6.M3-4	2440	1506	55	1	15	2	4711	17	2.20440881764	0.0663570006636
M1-7.M2-6.M3-8	2464	1506	31	1	14	2	4712	17	1.24248496994	0.0663570006636
M1-7.M2-6.M3-9	2465	1506	30	1	12	3	4714	16	1.20240480962	0.0663570006636
M1-7.M2-6.M3-1	2433	1507	62	0	13	1	4713	18	2.48496993988	0.0
M1-7.M2-6.M3-6	2422	1506	73	1	13	2	4713	17	2.92585170341	0.0663570006636
M1-7.M2-6.M3-14	2468	1506	27	1	13	3	4713	16	1.08216432866	0.0663570006636
M1-7.M2-6.M3-16	2468	1506	27	1	16	2	4710	17	1.08216432866	0.0663570006636
M1-7.M2-6.M3-2	2433	1506	62	1	13	2	4713	17	2.48496993988	0.0663570006636
M1-7.M2-6.M3-18	2465	1507	30	0	13	3	4713	16	1.20240480962	0.0
M1-7.M2-6.M3-3	2443	1506	52	1	12	1	4714	18	2.08416833667	0.0663570006636
M1-7.M2-6.M3-7	2467	1507	28	0	14	3	4712	16	1.12224448898	0.0
M1-7.M2-6.M3-10	2465	1507	30	0	15	1	4711	18	1.20240480962	0.0
M1-7.M2-6.M3-5	2432	1506	63	1	11	2	4715	17	2.5250501002	0.0663570006636
M1-7.M2-11.M3-17	2475	1509	32	0	4	0	4710	17	1.27642600718	0.0
M1-7.M2-11.M3-15	2468	1508	39	1	5	0	4709	17	1.55564419625	0.0662690523526
M1-7.M2-11.M3-11	2470	1508	37	1	4	1	4710	16	1.4758675708	0.0662690523526
M1-7.M2-11.M3-12	2467	1508	40	1	4	1	4710	16	1.59553250897	0.0662690523526
M1-7.M2-11.M3-13	2480	1507	27	2	4	0	4710	17	1.07698444356	0.132538104705
M1-7.M2-11.M3-4	2450	1508	57	1	5	0	4709	17	2.27363382529	0.0662690523526
M1-7.M2-11.M3-8	2473	1508	34	1	5	0	4709	17	1.35620263263	0.0662690523526
M1-7.M2-11.M3-9	2473	1509	34	0	4	0	4710	17	1.35620263263	0.0
M1-7.M2-11.M3-1	2441	1507	66	2	5	1	4709	16	2.63262863981	0.132538104705
M1-7.M2-11.M3-6	2431	1508	76	1	4	0	4710	17	3.03151176705	0.0662690523526
M1-7.M2-11.M3-14	2477	1509	30	0	4	0	4710	17	1.19664938173	0.0
M1-7.M2-11.M3-16	2479	1508	28	1	5	0	4709	17	1.11687275628	0.0662690523526
M1-7.M2-11.M3-2	2442	1508	65	1	4	0	4710	17	2.59274032708	0.0662690523526
M1-7.M2-11.M3-18	2474	1509	33	0	4	1	4710	16	1.3163143199	0.0
M1-7.M2-11.M3-3	2451	1507	56	2	4	0	4710	17	2.23374551256	0.132538104705
M1-7.M2-11.M3-7	2477	1508	30	1	4	2	4710	15	1.19664938173	0.0662690523526
M1-7.M2-11.M3-10	2476	1507	31	2	4	1	4710	16	1.23653769446	0.132538104705
M1-7.M2-11.M3-5	2439	1508	68	1	4	0	4710	17	2.71240526526	0.0662690523526
M1-7.M2-7.M3-17	2468	1508	31	0	11	1	4711	17	1.24049619848	0.0
M1-7.M2-7.M3-15	2463	1508	36	0	10	0	4712	18	1.44057623049	0.0
M1-7.M2-7.M3-11	2464	1507	35	1	10	2	4712	16	1.40056022409	0.0663129973475
M1-7.M2-7.M3-12	2462	1508	37	0	9	1	4713	17	1.48059223689	0.0
M1-7.M2-7.M3-13	2473	1507	26	1	11	0	4711	18	1.04041616647	0.0663129973475
M1-7.M2-7.M3-4	2445	1507	54	1	10	1	4712	17	2.16086434574	0.0663129973475
M1-7.M2-7.M3-8	2467	1507	32	1	11	1	4711	17	1.28051220488	0.0663129973475
M1-7.M2-7.M3-9	2468	1508	31	0	9	1	4713	17	1.24049619848	0.0
M1-7.M2-7.M3-1	2437	1507	62	1	9	1	4713	17	2.48099239696	0.0663129973475
M1-7.M2-7.M3-6	2424	1507	75	1	11	1	4711	17	3.00120048019	0.0663129973475
M1-7.M2-7.M3-14	2470	1508	29	0	11	1	4711	17	1.16046418567	0.0
M1-7.M2-7.M3-16	2473	1508	26	0	11	0	4711	18	1.04041616647	0.0
M1-7.M2-7.M3-2	2437	1507	62	1	9	1	4713	17	2.48099239696	0.0663129973475
M1-7.M2-7.M3-18	2467	1508	32	0	11	2	4711	16	1.28051220488	0.0
M1-7.M2-7.M3-3	2446	1507	53	1	9	0	4713	18	2.12084833934	0.0663129973475
M1-7.M2-7.M3-7	2471	1507	28	1	10	3	4712	15	1.12044817927	0.0663129973475
M1-7.M2-7.M3-10	2469	1507	30	1	11	1	4711	17	1.20048019208	0.0663129973475
M1-7.M2-7.M3-5	2436	1507	63	1	7	1	4715	17	2.52100840336	0.0663129973475
M1-7.M2-2.M3-17	2430	1507	29	0	49	2	4713	17	1.17934119561	0.0
M1-7.M2-2.M3-15	2424	1507	35	0	49	1	4713	18	1.42334282229	0.0
M1-7.M2-2.M3-11	2426	1507	33	0	48	2	4714	17	1.34200894673	0.0
M1-7.M2-2.M3-12	2424	1507	35	0	47	2	4715	17	1.42334282229	0.0
M1-7.M2-2.M3-13	2434	1507	25	0	50	0	4712	19	1.01667344449	0.0
M1-7.M2-2.M3-4	2410	1507	49	0	45	1	4717	18	1.9926799512	0.0
M1-7.M2-2.M3-8	2429	1507	30	0	49	1	4713	18	1.22000813339	0.0
M1-7.M2-2.M3-9	2430	1507	29	0	47	2	4715	17	1.17934119561	0.0
M1-7.M2-2.M3-1	2402	1507	57	0	44	1	4718	18	2.31801545344	0.0
M1-7.M2-2.M3-6	2394	1507	65	0	41	1	4721	18	2.64335095567	0.0
M1-7.M2-2.M3-14	2433	1507	26	0	48	2	4714	17	1.05734038227	0.0
M1-7.M2-2.M3-16	2432	1507	27	0	52	1	4710	18	1.09800732005	0.0
M1-7.M2-2.M3-2	2404	1507	55	0	42	1	4720	18	2.23668157788	0.0
M1-7.M2-2.M3-18	2431	1507	28	0	47	3	4715	16	1.13867425783	0.0
M1-7.M2-2.M3-3	2409	1507	50	0	46	0	4716	19	2.03334688898	0.0
M1-7.M2-2.M3-7	2431	1507	28	0	50	3	4712	16	1.13867425783	0.0
M1-7.M2-2.M3-10	2432	1507	27	0	48	1	4714	18	1.09800732005	0.0
M1-7.M2-2.M3-5	2403	1507	56	0	40	1	4722	18	2.27734851566	0.0
M1-7.M2-1.M3-17	2415	1508	30	0	64	1	4712	17	1.22699386503	0.0
M1-7.M2-1.M3-15	2409	1507	36	1	64	1	4712	17	1.47239263804	0.0663129973475
M1-7.M2-1.M3-11	2411	1508	34	0	63	1	4713	17	1.39059304703	0.0
M1-7.M2-1.M3-12	2408	1507	37	1	63	2	4713	16	1.51329243354	0.0663129973475
M1-7.M2-1.M3-13	2420	1507	25	1	64	0	4712	18	1.02249488753	0.0663129973475
M1-7.M2-1.M3-4	2394	1508	51	0	61	0	4715	18	2.08588957055	0.0
M1-7.M2-1.M3-8	2414	1508	31	0	64	0	4712	18	1.26789366053	0.0
M1-7.M2-1.M3-9	2415	1508	30	0	62	1	4714	17	1.22699386503	0.0
M1-7.M2-1.M3-1	2391	1507	54	1	55	1	4721	17	2.20858895706	0.0663129973475
M1-7.M2-1.M3-6	2374	1508	71	0	61	0	4715	18	2.90388548057	0.0
M1-7.M2-1.M3-14	2416	1508	29	0	65	1	4711	17	1.18609406953	0.0
M1-7.M2-1.M3-16	2420	1507	25	1	64	1	4712	17	1.02249488753	0.0663129973475
M1-7.M2-1.M3-2	2392	1508	53	0	54	0	4722	18	2.16768916155	0.0
M1-7.M2-1.M3-18	2413	1508	32	0	65	2	4711	16	1.30879345603	0.0
M1-7.M2-1.M3-3	2399	1507	46	1	56	0	4720	18	1.88139059305	0.0663129973475
M1-7.M2-1.M3-7	2418	1508	27	0	63	2	4713	16	1.10429447853	0.0
M1-7.M2-1.M3-10	2418	1507	27	1	62	1	4714	17	1.10429447853	0.0663129973475
M1-7.M2-1.M3-5	2387	1508	58	0	56	0	4720	18	2.37218813906	0.0
M1-7.M2-5.M3-17	2474	1508	31	0	5	1	4711	17	1.2375249501	0.0
M1-7.M2-5.M3-15	2467	1507	38	1	6	1	4710	17	1.51696606786	0.0663129973475
M1-7.M2-5.M3-11	2469	1508	36	0	5	1	4711	17	1.4371257485	0.0
M1-7.M2-5.M3-12	2466	1507	39	1	5	2	4711	16	1.55688622754	0.0663129973475
M1-7.M2-5.M3-13	2479	1507	26	1	5	0	4711	18	1.0379241517	0.0663129973475
M1-7.M2-5.M3-4	2450	1508	55	0	5	0	4711	18	2.19560878244	0.0
M1-7.M2-5.M3-8	2473	1508	32	0	5	0	4711	18	1.27744510978	0.0
M1-7.M2-5.M3-9	2473	1508	32	0	4	1	4712	17	1.27744510978	0.0
M1-7.M2-5.M3-1	2441	1507	64	1	5	1	4711	17	2.55489021956	0.0663129973475
M1-7.M2-5.M3-6	2430	1508	75	0	5	0	4711	18	2.99401197605	0.0
M1-7.M2-5.M3-14	2476	1508	29	0	5	1	4711	17	1.15768463074	0.0
M1-7.M2-5.M3-16	2477	1507	28	1	7	1	4709	17	1.11776447106	0.0663129973475
M1-7.M2-5.M3-2	2442	1508	63	0	4	0	4712	18	2.51497005988	0.0
M1-7.M2-5.M3-18	2473	1508	32	0	5	2	4711	16	1.27744510978	0.0
M1-7.M2-5.M3-3	2450	1507	55	1	5	0	4711	18	2.19560878244	0.0663129973475
M1-7.M2-5.M3-7	2476	1508	29	0	5	2	4711	16	1.15768463074	0.0
M1-7.M2-5.M3-10	2474	1507	31	1	6	1	4710	17	1.2375249501	0.0663129973475
M1-7.M2-5.M3-5	2440	1508	65	0	3	0	4713	18	2.59481037924	0.0
M1-2.M2-8.M3-17	2414	1508	29	0	18	1	5405	13	1.18706508391	0.0
M1-2.M2-8.M3-15	2412	1507	31	1	13	0	5410	14	1.26893164142	0.0663129973475
M1-2.M2-8.M3-11	2415	1508	28	0	15	1	5408	13	1.14613180516	0.0
M1-2.M2-8.M3-12	2410	1507	33	1	16	0	5407	14	1.35079819894	0.0663129973475
M1-2.M2-8.M3-13	2419	1507	24	1	17	1	5406	13	0.982398690135	0.0663129973475
M1-2.M2-8.M3-4	2399	1508	44	0	21	0	5402	14	1.80106426525	0.0
M1-2.M2-8.M3-8	2416	1508	27	0	17	0	5406	14	1.1051985264	0.0
M1-2.M2-8.M3-9	2416	1508	27	0	16	0	5407	14	1.1051985264	0.0
M1-2.M2-8.M3-1	2396	1507	47	1	15	0	5408	14	1.92386410151	0.0663129973475
M1-2.M2-8.M3-6	2378	1508	65	0	17	0	5406	14	2.66066311912	0.0
M1-2.M2-8.M3-14	2417	1508	26	0	18	1	5405	13	1.06426524765	0.0
M1-2.M2-8.M3-16	2420	1507	23	1	17	1	5406	13	0.941465411379	0.0663129973475
M1-2.M2-8.M3-2	2393	1508	50	0	17	0	5406	14	2.04666393778	0.0
M1-2.M2-8.M3-18	2416	1508	27	0	16	0	5407	14	1.1051985264	0.0
M1-2.M2-8.M3-3	2397	1507	46	1	16	0	5407	14	1.88293082276	0.0663129973475
M1-2.M2-8.M3-7	2417	1508	26	0	20	0	5403	14	1.06426524765	0.0
M1-2.M2-8.M3-10	2417	1507	26	1	21	1	5402	13	1.06426524765	0.0663129973475
M1-2.M2-8.M3-5	2392	1508	51	0	15	0	5408	14	2.08759721654	0.0
M1-2.M2-9.M3-17	2428	1509	32	0	4	0	5402	13	1.30081300813	0.0
M1-2.M2-9.M3-15	2422	1507	38	2	3	0	5403	13	1.54471544715	0.132538104705
M1-2.M2-9.M3-11	2425	1509	35	0	5	0	5401	13	1.42276422764	0.0
M1-2.M2-9.M3-12	2421	1507	39	2	5	0	5401	13	1.58536585366	0.132538104705
M1-2.M2-9.M3-13	2433	1508	27	1	3	0	5403	13	1.09756097561	0.0662690523526
M1-2.M2-9.M3-4	2413	1508	47	1	7	0	5399	13	1.91056910569	0.0662690523526
M1-2.M2-9.M3-8	2428	1508	32	1	5	0	5401	13	1.30081300813	0.0662690523526
M1-2.M2-9.M3-9	2428	1508	32	1	4	0	5402	13	1.30081300813	0.0662690523526
M1-2.M2-9.M3-1	2408	1507	52	2	3	0	5403	13	2.11382113821	0.132538104705
M1-2.M2-9.M3-6	2390	1508	70	1	5	0	5401	13	2.84552845528	0.0662690523526
M1-2.M2-9.M3-14	2430	1509	30	0	5	0	5401	13	1.21951219512	0.0
M1-2.M2-9.M3-16	2434	1508	26	1	3	0	5403	13	1.05691056911	0.0662690523526
M1-2.M2-9.M3-2	2406	1508	54	1	4	0	5402	13	2.19512195122	0.0662690523526
M1-2.M2-9.M3-18	2428	1508	32	1	4	0	5402	13	1.30081300813	0.0662690523526
M1-2.M2-9.M3-3	2409	1507	51	2	4	0	5402	13	2.07317073171	0.132538104705
M1-2.M2-9.M3-7	2431	1508	29	1	6	0	5400	13	1.17886178862	0.0662690523526
M1-2.M2-9.M3-10	2433	1508	27	1	5	0	5401	13	1.09756097561	0.0662690523526
M1-2.M2-9.M3-5	2403	1508	57	1	4	0	5402	13	2.31707317073	0.0662690523526
M1-2.M2-12.M3-17	2423	1508	31	0	9	1	5403	13	1.26324368378	0.0
M1-2.M2-12.M3-15	2420	1507	34	1	5	0	5407	14	1.38549307253	0.0663129973475
M1-2.M2-12.M3-11	2423	1508	31	0	7	1	5405	13	1.26324368378	0.0
M1-2.M2-12.M3-12	2419	1507	35	1	7	0	5405	14	1.42624286879	0.0663129973475
M1-2.M2-12.M3-13	2429	1508	25	0	7	0	5405	14	1.01874490628	0.0
M1-2.M2-12.M3-4	2409	1507	45	1	11	1	5401	13	1.8337408313	0.0663129973475
M1-2.M2-12.M3-8	2426	1507	28	1	7	1	5405	13	1.14099429503	0.0663129973475
M1-2.M2-12.M3-9	2425	1507	29	1	7	1	5405	13	1.18174409128	0.0663129973475
M1-2.M2-12.M3-1	2404	1507	50	1	7	0	5405	14	2.03748981255	0.0663129973475
M1-2.M2-12.M3-6	2387	1507	67	1	8	1	5404	13	2.73023634882	0.0663129973475
M1-2.M2-12.M3-14	2427	1508	27	0	8	1	5404	13	1.10024449878	0.0
M1-2.M2-12.M3-16	2429	1508	25	0	8	0	5404	14	1.01874490628	0.0
