SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-4.M2-2.M3-16	36	29	2	2	3	6	56	14	5.26315789474	6.45161290323
M1-4.M2-2.M3-2	38	28	0	3	2	4	57	16	0.0	9.67741935484
M1-4.M2-2.M3-18	36	27	2	4	3	5	56	15	5.26315789474	12.9032258065
M1-4.M2-2.M3-3	38	25	0	6	1	6	58	14	0.0	19.3548387097
M1-4.M2-2.M3-7	38	24	0	7	2	0	57	20	0.0	22.5806451613
M1-4.M2-2.M3-10	38	29	0	2	3	7	56	13	0.0	6.45161290323
M1-4.M2-2.M3-5	38	26	0	5	0	5	59	15	0.0	16.1290322581
M1-4.M2-1.M3-17	38	31	1	4	2	3	56	13	2.5641025641	11.4285714286
M1-4.M2-1.M3-15	38	31	1	4	2	3	56	13	2.5641025641	11.4285714286
M1-4.M2-1.M3-11	39	25	0	10	1	1	57	15	0.0	28.5714285714
M1-4.M2-1.M3-12	39	30	0	5	2	4	56	12	0.0	14.2857142857
M1-4.M2-1.M3-13	38	32	1	3	2	1	56	15	2.5641025641	8.57142857143
M1-4.M2-1.M3-4	37	24	2	11	1	1	57	15	5.12820512821	31.4285714286
M1-4.M2-1.M3-8	39	28	0	7	2	1	56	15	0.0	20.0
M1-4.M2-1.M3-9	39	29	0	6	1	1	57	15	0.0	17.1428571429
M1-4.M2-1.M3-1	38	24	1	11	1	3	57	13	2.5641025641	31.4285714286
M1-4.M2-1.M3-6	38	22	1	13	1	0	57	16	2.5641025641	37.1428571429
M1-4.M2-1.M3-14	38	31	1	4	2	2	56	14	2.5641025641	11.4285714286
M1-4.M2-1.M3-16	37	31	2	4	2	4	56	12	5.12820512821	11.4285714286
M1-4.M2-1.M3-2	39	29	0	6	1	3	57	13	0.0	17.1428571429
M1-4.M2-1.M3-18	37	32	2	3	2	0	56	16	5.12820512821	8.57142857143
M1-4.M2-1.M3-3	38	30	1	5	1	1	57	15	2.5641025641	14.2857142857
M1-4.M2-1.M3-7	39	24	0	11	1	0	57	16	0.0	31.4285714286
M1-4.M2-1.M3-10	39	32	0	3	2	4	56	12	0.0	8.57142857143
M1-4.M2-1.M3-5	37	31	2	4	1	0	57	16	5.12820512821	11.4285714286
M1-4.M2-5.M3-17	40	32	1	3	0	2	56	14	2.43902439024	8.57142857143
M1-4.M2-5.M3-15	40	32	1	3	0	2	56	14	2.43902439024	8.57142857143
M1-4.M2-5.M3-11	40	25	1	10	0	1	56	15	2.43902439024	28.5714285714
M1-4.M2-5.M3-12	41	32	0	3	0	2	56	14	0.0	8.57142857143
M1-4.M2-5.M3-13	40	31	1	4	0	2	56	14	2.43902439024	11.4285714286
M1-4.M2-5.M3-4	38	23	3	12	0	2	56	14	7.31707317073	34.2857142857
M1-4.M2-5.M3-8	41	28	0	7	0	1	56	15	0.0	20.0
M1-4.M2-5.M3-9	40	29	1	6	0	1	56	15	2.43902439024	17.1428571429
M1-4.M2-5.M3-1	39	23	2	12	0	4	56	12	4.87804878049	34.2857142857
M1-4.M2-5.M3-6	39	21	2	14	0	1	56	15	4.87804878049	40.0
M1-4.M2-5.M3-14	40	32	1	3	0	1	56	15	2.43902439024	8.57142857143
M1-4.M2-5.M3-16	39	32	2	3	0	3	56	13	4.87804878049	8.57142857143
M1-4.M2-5.M3-2	40	31	1	4	0	1	56	15	2.43902439024	11.4285714286
M1-4.M2-5.M3-18	39	31	2	4	0	1	56	15	4.87804878049	11.4285714286
M1-4.M2-5.M3-3	39	30	2	5	0	1	56	15	4.87804878049	14.2857142857
M1-4.M2-5.M3-7	40	23	1	12	0	1	56	15	2.43902439024	34.2857142857
M1-4.M2-5.M3-10	41	33	0	2	0	3	56	13	0.0	5.71428571429
M1-4.M2-5.M3-5	38	30	3	5	0	1	56	15	7.31707317073	14.2857142857
