SAMPLES	M1M2M3_TP	M1M2M3_FP	M1M2_TP	M1M2_FP	M1M3_TP	M1M3_FP	M1_TP	M1_FP	TP_rem_per	FP_rem_per
M1-1.M2-8.M3-6	1536	1509	361	1	21	0	679	35	19.0300474433	0.0662251655629
M1-1.M2-8.M3-2	1605	1509	292	1	29	0	671	35	15.3927253558	0.0662251655629
M1-1.M2-8.M3-3	1587	1509	310	1	23	0	677	35	16.3415919873	0.0662251655629
M1-1.M2-7.M3-8	1868	1509	38	0	32	0	659	36	1.99370409234	0.0
M1-1.M2-7.M3-9	1858	1508	48	1	31	1	660	35	2.51836306401	0.0662690523526
M1-1.M2-7.M3-18	1879	1509	27	0	36	0	655	36	1.4165792235	0.0
M1-1.M2-7.M3-15	1878	1509	28	0	36	1	655	35	1.46904512067	0.0
M1-1.M2-7.M3-11	1872	1508	34	1	30	0	661	36	1.78384050367	0.0662690523526
M1-1.M2-7.M3-7	1880	1509	26	0	34	0	657	36	1.36411332634	0.0
M1-1.M2-7.M3-17	1879	1509	27	0	35	1	656	35	1.4165792235	0.0
M1-1.M2-7.M3-4	1611	1509	295	0	19	0	672	36	15.4774396642	0.0
M1-1.M2-7.M3-16	1891	1509	15	0	35	1	656	35	0.786988457503	0.0
M1-1.M2-7.M3-10	1874	1509	32	0	28	1	663	35	1.67890870934	0.0
M1-1.M2-7.M3-1	1666	1509	240	0	21	1	670	35	12.59181532	0.0
M1-1.M2-7.M3-5	1552	1509	354	0	21	0	670	36	18.5729275971	0.0
M1-1.M2-7.M3-14	1887	1509	19	0	36	0	655	36	0.99685204617	0.0
M1-1.M2-7.M3-12	1859	1509	47	0	31	1	660	35	2.46589716684	0.0
M1-1.M2-7.M3-13	1891	1509	15	0	35	1	656	35	0.786988457503	0.0
M1-1.M2-7.M3-6	1541	1509	365	0	16	0	675	36	19.1500524659	0.0
M1-1.M2-7.M3-2	1617	1509	289	0	17	0	674	36	15.1626442812	0.0
M1-1.M2-7.M3-3	1597	1509	309	0	13	0	678	36	16.2119622246	0.0
M1-1.M2-1.M3-8	1457	1509	28	1	443	0	669	35	1.88552188552	0.0662251655629
M1-1.M2-1.M3-9	1450	1509	35	1	439	0	673	35	2.3569023569	0.0662251655629
M1-1.M2-1.M3-18	1460	1509	25	1	455	0	657	35	1.6835016835	0.0662251655629
M1-1.M2-1.M3-15	1461	1510	24	0	453	0	659	35	1.61616161616	0.0
M1-1.M2-1.M3-11	1461	1508	24	2	441	0	671	35	1.61616161616	0.132450331126
M1-1.M2-1.M3-7	1468	1509	17	1	446	0	666	35	1.14478114478	0.0662251655629
M1-1.M2-1.M3-17	1462	1510	23	0	452	0	660	35	1.54882154882	0.0
M1-1.M2-1.M3-4	1305	1509	180	1	325	0	787	35	12.1212121212	0.0662251655629
M1-1.M2-1.M3-16	1470	1510	15	0	456	0	656	35	1.0101010101	0.0
M1-1.M2-1.M3-10	1471	1510	14	0	431	0	681	35	0.942760942761	0.0
M1-1.M2-1.M3-1	1345	1510	140	0	342	0	770	35	9.42760942761	0.0
M1-1.M2-1.M3-5	1267	1509	218	1	306	0	806	35	14.6801346801	0.0662251655629
M1-1.M2-1.M3-14	1469	1509	16	1	454	0	658	35	1.07744107744	0.0662251655629
M1-1.M2-1.M3-12	1449	1510	36	0	441	0	671	35	2.42424242424	0.0
M1-1.M2-1.M3-13	1470	1510	15	0	456	0	656	35	1.0101010101	0.0
M1-1.M2-1.M3-6	1266	1509	219	1	291	0	821	35	14.7474747475	0.0662251655629
M1-1.M2-1.M3-2	1321	1509	164	1	313	0	799	35	11.0437710438	0.0662251655629
M1-1.M2-1.M3-3	1292	1509	193	1	318	0	794	35	12.9966329966	0.0662251655629
M1-1.M2-11.M3-8	1899	1509	41	1	1	0	656	35	2.11340206186	0.0662251655629
M1-1.M2-11.M3-9	1889	1509	51	1	0	0	657	35	2.62886597938	0.0662251655629
M1-1.M2-11.M3-18	1914	1509	26	1	1	0	656	35	1.34020618557	0.0662251655629
M1-1.M2-11.M3-15	1913	1510	27	0	1	0	656	35	1.39175257732	0.0
M1-1.M2-11.M3-11	1901	1508	39	2	1	0	656	35	2.01030927835	0.132450331126
M1-1.M2-11.M3-7	1913	1509	27	1	1	0	656	35	1.39175257732	0.0662251655629
